CUST_ID,clusterId,pca1,pca2,segmentLabel,modelVersion
C13953,0,-1.7938669145829222,-0.2503996298399913,Devedor Rotativo,v1
C13954,3,4.172818368753866,0.09972214899297911,Usuário de Adiantamento,v1
C13955,0,1.6453110144648349,-1.327855970074318,Devedor Rotativo,v1
C13956,0,0.1101655564830487,0.8640543120828038,Devedor Rotativo,v1
C13957,0,-0.5044602085735463,-1.3272815592174276,Devedor Rotativo,v1
C13958,0,-0.7731676138692086,-0.34286551724773257,Devedor Rotativo,v1
C13959,2,1.0892362763066865,-0.5803096001036722,Bom Pagador,v1
C13960,2,-0.34849430149658134,-0.038868585048985875,Bom Pagador,v1
C13961,0,-0.1988357337976469,-0.9748736312545166,Devedor Rotativo,v1
C13962,0,0.8322550567899446,-1.821011868117938,Devedor Rotativo,v1
C13964,0,0.7238715928690962,0.6348656522538851,Devedor Rotativo,v1
C13965,0,0.30691327207462976,-1.719766880099249,Devedor Rotativo,v1
C13966,2,3.4339664662027944,-1.70791332033125,Bom Pagador,v1
C13967,0,-1.4093617194843147,2.5884151426049273,Devedor Rotativo,v1
C13968,2,2.2830244517282274,-0.34737648398936194,Bom Pagador,v1
C13969,0,-1.383926222827473,1.1841089703711538,Devedor Rotativo,v1
C13970,0,-1.41746377751537,-0.7521882148953974,Devedor Rotativo,v1
C13971,2,3.2407799166442146,-0.004780146611542433,Bom Pagador,v1
C13972,0,-1.1577831816422184,-0.18036817662508167,Devedor Rotativo,v1
C13973,0,1.5626663861352088,-1.4615341105569877,Devedor Rotativo,v1
C13974,0,-1.2970623780353565,-0.6057173502518457,Devedor Rotativo,v1
C13975,0,0.2560160604531953,-1.5608473516580366,Devedor Rotativo,v1
C13977,0,-1.9072333236065693,0.8261584683736735,Devedor Rotativo,v1
C13978,2,2.7522208531917634,0.03939651351398261,Bom Pagador,v1
C13979,0,-1.1838896253229905,-0.4767364397629631,Devedor Rotativo,v1
C13980,0,1.970205628470144,-0.8752418743005035,Devedor Rotativo,v1
C13981,0,-1.1795676639188737,2.364794079193247,Devedor Rotativo,v1
C13982,0,0.5984263316616032,-1.0881534096090735,Devedor Rotativo,v1
C13983,0,-0.9066274762303083,-1.3360536592498324,Devedor Rotativo,v1
C13984,1,-1.752469607652615,1.5282916817959133,Comprador Ativo,v1
C13985,2,2.2690848692902104,1.1805323247396033,Bom Pagador,v1
C13986,0,-1.5960547215257455,1.5466000517479357,Devedor Rotativo,v1
C13987,0,-1.208278859472406,-0.5767972493152783,Devedor Rotativo,v1
C13988,2,7.834567023387166,-0.7618565497363912,Bom Pagador,v1
C13989,0,-1.8311109430102024,-1.0551427789249257,Devedor Rotativo,v1
C13990,0,-1.0191999454729992,1.0894938053275616,Devedor Rotativo,v1
C13991,0,-0.4170255073122701,-1.2091108570048648,Devedor Rotativo,v1
C13992,0,-1.0149857393051447,0.38648896317351544,Devedor Rotativo,v1
C13993,2,2.67323259777734,0.5339666943295204,Bom Pagador,v1
C13994,2,-0.26624877411566444,-0.2768739336198089,Bom Pagador,v1
C13995,2,5.170903720764602,-0.7296661772717121,Bom Pagador,v1
C13996,0,1.9606069096530434,0.467684212531439,Devedor Rotativo,v1
C13997,2,5.187781993891122,-1.232204590027816,Bom Pagador,v1
C13998,0,1.2795567674754924,-0.5513584640054217,Devedor Rotativo,v1
C13999,1,-1.8741872911653639,2.1345340576724134,Comprador Ativo,v1
C14000,0,0.8233177068893696,0.7534595743843314,Devedor Rotativo,v1
C14001,0,-1.8183654719312676,0.013253799576154433,Devedor Rotativo,v1
C14002,2,1.3343915481204227,-1.5472167562476524,Bom Pagador,v1
C14003,0,-0.9133847605232899,-1.6598340170175425,Devedor Rotativo,v1
C14004,0,-2.1799798084796826,-0.7844367756270804,Devedor Rotativo,v1
C14005,0,-1.2882019935320006,1.6611833116284531,Devedor Rotativo,v1
C14006,0,-1.1925767068262434,0.165095962070086,Devedor Rotativo,v1
C14007,0,1.1257681958027188,-1.455974874066228,Devedor Rotativo,v1
C14008,0,-1.3015124458129539,-0.8414305728529193,Devedor Rotativo,v1
C14009,0,0.2805993021150705,-1.650326122662888,Devedor Rotativo,v1
C14010,0,-0.7629440980991748,0.32482595551521243,Devedor Rotativo,v1
C14011,0,0.43888232084579426,0.0347913496275277,Devedor Rotativo,v1
C14012,0,-1.651452402329297,-1.1049787843709078,Devedor Rotativo,v1
C14013,0,-1.7764435909505547,0.8741989293601495,Devedor Rotativo,v1
C14014,0,-1.4266376399795744,0.9129481026139431,Devedor Rotativo,v1
C14015,2,3.330770314372144,0.7305499686453115,Bom Pagador,v1
C14016,1,-1.506039018244343,4.059115244600379,Comprador Ativo,v1
C14017,0,-2.3991506518282146,-0.8451113325460593,Devedor Rotativo,v1
C14018,1,2.0771291298432155,6.558305935897111,Comprador Ativo,v1
C14019,0,-1.7416338828749547,0.6336317248163711,Devedor Rotativo,v1
C14020,2,4.145306548457888,-0.5849090330315903,Bom Pagador,v1
C14021,0,-1.8925972960689676,0.09626860131277241,Devedor Rotativo,v1
C14022,0,-1.7869796733172436,-0.22778474273429578,Devedor Rotativo,v1
C14023,0,-1.1335497393361633,-0.6152812987459807,Devedor Rotativo,v1
C14024,0,-0.38278844543987517,-1.6828194358236341,Devedor Rotativo,v1
C14026,0,-0.23408644484230726,-1.588888194805066,Devedor Rotativo,v1
C14027,2,0.6863755187920627,-1.392154761212759,Bom Pagador,v1
C14028,0,1.0881486731663113,-0.590900158197838,Devedor Rotativo,v1
C14029,0,-0.876975054647598,-0.9341297337666669,Devedor Rotativo,v1
C14030,2,-1.0506977266136412,-1.2707115653861383,Bom Pagador,v1
C14031,0,-0.3932703442636102,-0.5696033951789494,Devedor Rotativo,v1
C14032,1,-0.6134693405053254,2.339820533738711,Comprador Ativo,v1
C14033,1,0.3179037879937953,2.868022327851163,Comprador Ativo,v1
C14034,0,-1.6264184506205313,0.20292757323666744,Devedor Rotativo,v1
C14035,0,-0.3807095817397548,-0.7926106323198563,Devedor Rotativo,v1
C14036,1,-0.6982109892097161,3.6057614868169483,Comprador Ativo,v1
C14037,0,1.5118800047944223,-1.129308006531947,Devedor Rotativo,v1
C14038,0,0.11060530636175615,-1.6186404027391041,Devedor Rotativo,v1
C14039,0,-0.6754619880256812,-0.6706482572943836,Devedor Rotativo,v1
C14040,0,1.853412524412706,-0.7183026959517901,Devedor Rotativo,v1
C14041,1,-0.41344313887640954,4.03565654601688,Comprador Ativo,v1
C14042,0,-1.459600733875077,0.4533109981965499,Devedor Rotativo,v1
C14043,2,2.4863412665603484,0.3441238539885705,Bom Pagador,v1
C14044,2,-1.2084687580131812,-0.8038619607570536,Bom Pagador,v1
C14045,0,-1.7285890438229998,0.5745157313586045,Devedor Rotativo,v1
C14046,0,0.8386021174122512,-0.30183537696807805,Devedor Rotativo,v1
C14047,0,-0.7430455644592577,0.9504235660204495,Devedor Rotativo,v1
C14048,3,23.951846995573355,3.2583351214032445,Usuário de Adiantamento,v1
C14049,0,0.07075512799427494,-1.4533452516327305,Devedor Rotativo,v1
C14050,2,6.46432788752588,2.6465670978911384,Bom Pagador,v1
C14051,0,-1.7368552797435621,0.9271465936041844,Devedor Rotativo,v1
C14052,0,-1.2987243136405517,-0.26418203438698784,Devedor Rotativo,v1
C14053,0,-1.7070664597146268,0.3385371787475093,Devedor Rotativo,v1
C14054,0,0.13864531807465172,-2.226758708917004,Devedor Rotativo,v1
C14055,1,4.1545575137209605,6.67353519996075,Comprador Ativo,v1
C14056,0,-1.5147394936662144,1.5125476974278738,Devedor Rotativo,v1
C14057,0,1.0111333783656244,-1.0733755834659746,Devedor Rotativo,v1
C14058,0,0.225412796396971,-1.633556872074611,Devedor Rotativo,v1
C14059,2,6.623648092217367,-1.5422724831284171,Bom Pagador,v1
C14060,0,-1.8096953724422715,-0.20695205804199351,Devedor Rotativo,v1
C14061,0,-0.7353754785299463,-1.4999872588446186,Devedor Rotativo,v1
C14062,0,-1.0498115263688785,-1.4429461423060743,Devedor Rotativo,v1
C14063,0,-2.2223241217066056,-0.716517919897177,Devedor Rotativo,v1
C14064,2,-0.26179375394806786,-1.2686134118916075,Bom Pagador,v1
C14065,2,3.946710521776383,-1.7017371919099367,Bom Pagador,v1
C14066,2,6.472860046763341,-0.3801434870808339,Bom Pagador,v1
C14067,2,5.691823218414861,-0.011650269381909696,Bom Pagador,v1
C14068,0,-0.27385606524025125,-1.8248062614124332,Devedor Rotativo,v1
C14069,2,0.037797518182378254,-0.544639738392304,Bom Pagador,v1
C14070,0,-1.5067559636396421,-0.1539432364227538,Devedor Rotativo,v1
C14071,0,-0.10690682215309957,-1.2337138966758976,Devedor Rotativo,v1
C14072,0,-1.033798939058297,1.3441780463142543,Devedor Rotativo,v1
C14073,0,-1.3602293930765856,-1.674988520499776,Devedor Rotativo,v1
C14074,0,-0.9003272521325194,-0.6112328051499422,Devedor Rotativo,v1
C14075,0,-1.1846645260682505,-1.0961344053890782,Devedor Rotativo,v1
C14076,0,0.5786428425516466,-1.3210910407826741,Devedor Rotativo,v1
C14077,0,-1.732022572662743,0.712779599586096,Devedor Rotativo,v1
C14078,0,-0.6019693526730517,0.22176672262975547,Devedor Rotativo,v1
C14079,0,-1.419292471438301,0.29614821340719616,Devedor Rotativo,v1
C14080,2,2.208459216334809,-0.9605459846725183,Bom Pagador,v1
C14081,0,-1.269183131622445,-0.6611450341880472,Devedor Rotativo,v1
C14082,2,2.864694157044211,-0.3102887420801474,Bom Pagador,v1
C14083,0,-0.8202690349807232,-0.9572307731742875,Devedor Rotativo,v1
C14084,0,-1.5634404932850767,0.7619312559444488,Devedor Rotativo,v1
C14085,0,-1.9557067830829813,0.3267253696706689,Devedor Rotativo,v1
C14086,0,-1.387434358504294,1.37957928243373,Devedor Rotativo,v1
C14087,0,0.7180713313386331,-1.9718672734944405,Devedor Rotativo,v1
C14088,0,0.6672543243315071,-1.0722276853697343,Devedor Rotativo,v1
C14089,0,-1.5672575071071917,-0.5507124209960562,Devedor Rotativo,v1
C14090,0,-2.2812914411540612,0.2803603632269833,Devedor Rotativo,v1
C14091,0,0.3280250103794001,0.4423176809810422,Devedor Rotativo,v1
C14092,0,-0.08145751637947361,-2.132712729994847,Devedor Rotativo,v1
C14094,0,-2.162653647724356,-1.09410441053002,Devedor Rotativo,v1
C14095,0,-1.875052574980952,-0.10609080947721718,Devedor Rotativo,v1
C14096,1,1.066185431073449,3.1401196564256737,Comprador Ativo,v1
C14097,0,-1.1178398156500027,-1.0695489155734934,Devedor Rotativo,v1
C14098,1,-2.0050961005488617,-0.784012674647976,Comprador Ativo,v1
C14099,0,0.5569806509707539,-1.0521813476294744,Devedor Rotativo,v1
C14100,2,2.2836594368163268,-0.9446078968396742,Bom Pagador,v1
C14101,1,-1.4371389890451816,3.3227576775580827,Comprador Ativo,v1
C14102,0,-1.5392129456063608,0.6439824585020979,Devedor Rotativo,v1
C14103,0,0.8622535365710061,-0.9248947421585606,Devedor Rotativo,v1
C14104,0,-2.249080141815428,-0.3598272064541224,Devedor Rotativo,v1
C14105,0,-1.2745207550798274,-0.5299373671392162,Devedor Rotativo,v1
C14106,0,-0.704436000979465,-0.7024563704963309,Devedor Rotativo,v1
C14107,0,-1.9316550138628215,-1.1788388010592872,Devedor Rotativo,v1
C14108,0,-1.4251506229302917,1.921589709912802,Devedor Rotativo,v1
C14109,2,5.768281691381077,-1.3839970181478423,Bom Pagador,v1
C14111,0,0.2548748720693833,-1.5544634958903207,Devedor Rotativo,v1
C14112,1,-1.4588625343743429,3.591762302444278,Comprador Ativo,v1
C14113,0,0.34393400926617523,0.8224834043768093,Devedor Rotativo,v1
C14114,0,-1.330098615791101,0.8288249677064415,Devedor Rotativo,v1
C14115,2,2.1809231375450864,-0.29304509711881443,Bom Pagador,v1
C14116,0,-1.1853204876308574,0.749438005701312,Devedor Rotativo,v1
C14117,0,1.8683898034547766,-1.5603708736621125,Devedor Rotativo,v1
C14119,0,-1.444952477042525,1.248258815063335,Devedor Rotativo,v1
C14120,2,2.294618528625871,0.7284213070499783,Bom Pagador,v1
C14121,2,1.4515968693936938,-0.8751318542702484,Bom Pagador,v1
C14122,0,-0.07465201160428682,1.8478663412281546,Devedor Rotativo,v1
C14123,0,-0.132252198790162,0.263981132746677,Devedor Rotativo,v1
C14124,2,2.9866417790864332,-1.2791695546602913,Bom Pagador,v1
C14125,0,-0.3762971063068576,-1.5345076474015351,Devedor Rotativo,v1
C14126,2,5.65307741698134,0.11063082960667942,Bom Pagador,v1
C14127,0,2.223153096393446,-0.9569631756511584,Devedor Rotativo,v1
C14128,0,1.8932755985076821,-0.024803230859962812,Devedor Rotativo,v1
C14129,0,-0.25563815225544656,-0.17373737395247463,Devedor Rotativo,v1
C14130,1,-0.3002657352454145,3.157780047714256,Comprador Ativo,v1
C14131,1,-1.2530333152554447,4.900443426059498,Comprador Ativo,v1
C14132,1,-0.8372857723613741,5.245208389401705,Comprador Ativo,v1
C14133,2,3.3173876967369154,-1.7716098842910595,Bom Pagador,v1
C14134,0,-1.8561200383278535,0.48844513410523427,Devedor Rotativo,v1
C14135,0,-2.2455027916594856,-0.9408304264863413,Devedor Rotativo,v1
C14136,1,-1.475891327206846,2.732489559831351,Comprador Ativo,v1
C14137,0,0.25801408655457553,-1.959137098163068,Devedor Rotativo,v1
C14138,0,-1.7747243084387276,-0.3911233964693572,Devedor Rotativo,v1
C14139,2,2.567379024119402,-1.4846716726252507,Bom Pagador,v1
C14140,0,-1.8049825272758695,-0.4576699327397126,Devedor Rotativo,v1
C14141,0,0.04669036936536676,-0.43850686588314103,Devedor Rotativo,v1
C14142,1,-0.19425073546019062,2.648694421995438,Comprador Ativo,v1
C14143,2,0.4388815409769563,0.04028554526635246,Bom Pagador,v1
C14144,3,8.727442747396882,2.7824288114857847,Usuário de Adiantamento,v1
C14145,0,-0.32099194622807303,-1.3099886324580037,Devedor Rotativo,v1
C14146,0,1.247585649712807,-1.8421288213636504,Devedor Rotativo,v1
C14147,2,3.2315546411415017,-0.13785192400027285,Bom Pagador,v1
C14148,0,-1.9191238263437795,0.01899591833963954,Devedor Rotativo,v1
C14149,0,-0.6105462660014864,-1.8176515395405202,Devedor Rotativo,v1
C14150,0,1.1310556588719052,-0.9450632595476461,Devedor Rotativo,v1
C14151,0,0.9895644910013223,-0.45506985799645117,Devedor Rotativo,v1
C14152,0,-1.7149895541759352,0.7761625833820791,Devedor Rotativo,v1
C14153,2,-0.5791338170401245,-1.991062640472973,Bom Pagador,v1
C14154,1,-1.6154459583027936,3.7366187324510047,Comprador Ativo,v1
C14155,1,-0.5482940032240922,1.2771495168209184,Comprador Ativo,v1
C14156,0,-1.077697133593208,-0.5207651502682566,Devedor Rotativo,v1
C14157,1,-0.9438270756798369,1.6585651831240218,Comprador Ativo,v1
C14158,2,0.009358153871625944,-1.3980131820504855,Bom Pagador,v1
C14159,0,-0.9509714538996448,0.2639223090095471,Devedor Rotativo,v1
C14161,0,-1.7628425993420644,1.199040382703183,Devedor Rotativo,v1
C14162,0,-0.7094965804293325,-0.15077062478605258,Devedor Rotativo,v1
C14163,0,-0.46783937305054024,-1.0109034390366503,Devedor Rotativo,v1
C14164,2,0.0990696890108957,0.7539424008013736,Bom Pagador,v1
C14165,2,1.6620702350216794,-2.0157668140981895,Bom Pagador,v1
C14166,2,2.086354589853542,-1.7907947858902378,Bom Pagador,v1
C14167,0,-1.8903697988085322,-0.07000556037894008,Devedor Rotativo,v1
C14168,2,1.2696811060013784,-1.4025867614758252,Bom Pagador,v1
C14169,0,-1.6880399161736306,-1.1657785081055436,Devedor Rotativo,v1
C14170,0,-0.4698304225707781,-0.44218114720496937,Devedor Rotativo,v1
C14171,1,-0.3699055480732469,1.821143522051366,Comprador Ativo,v1
C14172,0,-1.3799663445898824,-1.1603827676075966,Devedor Rotativo,v1
C14173,0,-2.0661755480005013,-1.3164048212103172,Devedor Rotativo,v1
C14174,0,-0.3124944625494887,-0.7323530979765323,Devedor Rotativo,v1
C14175,0,-1.4443805729768575,-0.42930931563882435,Devedor Rotativo,v1
C14177,0,-1.955417441878033,1.1245469338575544,Devedor Rotativo,v1
C14178,1,-0.11947538081766307,3.9937257656085725,Comprador Ativo,v1
C14179,0,-1.7132090977652097,0.3553397761943088,Devedor Rotativo,v1
C14180,0,-1.7476395873731383,0.1934038861380937,Devedor Rotativo,v1
C14181,0,-1.6222412604870893,2.660744945976323,Devedor Rotativo,v1
C14182,0,-1.8322169839680689,-0.27854187516500656,Devedor Rotativo,v1
C14183,0,-0.10080001692055962,-0.8559788786031528,Devedor Rotativo,v1
C14184,0,-0.9992702247614335,-1.2794600036414896,Devedor Rotativo,v1
C14185,1,-0.8391487499640308,3.198775045852775,Comprador Ativo,v1
C14186,0,-2.2426848308814975,-0.8623394630685779,Devedor Rotativo,v1
C14187,0,-1.3570941321865273,-0.7579324020336292,Devedor Rotativo,v1
C14188,0,1.1861323871037999,-1.2342496306771948,Devedor Rotativo,v1
C14189,0,0.2872429069389335,-2.149128932331381,Devedor Rotativo,v1
C14190,1,0.9379008135925048,3.160537574162035,Comprador Ativo,v1
C14191,0,0.4882055163792301,-0.8853812300146072,Devedor Rotativo,v1
C14192,0,0.8681290281454545,-0.7107369263496617,Devedor Rotativo,v1
C14193,0,-1.8455095113596538,0.4332468879516032,Devedor Rotativo,v1
C14194,0,-1.4362307758530688,-0.46189298206761686,Devedor Rotativo,v1
C14195,1,-2.4498374272727643,3.7324139751760574,Comprador Ativo,v1
C14196,0,-1.5621489855308148,-0.19898109850949489,Devedor Rotativo,v1
C14197,2,4.021449372475791,-1.5175314179247776,Bom Pagador,v1
C14198,0,-1.8703454685589793,-1.0818108357383975,Devedor Rotativo,v1
C14199,0,-1.9136859471649685,0.16241879813457036,Devedor Rotativo,v1
C14200,0,-1.6634429833547377,1.4119440057844412,Devedor Rotativo,v1
C14201,0,1.1251176417391262,-1.0743519924127287,Devedor Rotativo,v1
C14202,3,6.158359196751386,1.4784706701355959,Usuário de Adiantamento,v1
C14203,0,-0.06516958691208467,-0.92133785364081,Devedor Rotativo,v1
C14204,0,0.5139270207699895,-0.8204708362914581,Devedor Rotativo,v1
C14205,1,0.7561336098046887,5.907576709550404,Comprador Ativo,v1
C14206,0,-0.40222499353042845,-0.8999297243117855,Devedor Rotativo,v1
C14207,1,-0.8893800134712876,8.17517285325024,Comprador Ativo,v1
C14208,2,2.218911048786256,-0.42543933831681746,Bom Pagador,v1
C14209,0,-1.8411284467776448,0.8639579499726521,Devedor Rotativo,v1
C14210,0,-1.7017881079113255,0.3096044649219307,Devedor Rotativo,v1
C14211,1,-1.769333120727647,2.5974462635735596,Comprador Ativo,v1
C14212,2,0.772913400043776,-1.2705391401891475,Bom Pagador,v1
C14213,0,-1.2065284220518844,2.4201761253043617,Devedor Rotativo,v1
C14214,0,-1.8121506164366137,0.6046403623755184,Devedor Rotativo,v1
C14215,2,0.006317180070816665,-1.2985594609128743,Bom Pagador,v1
C14216,1,-0.9800911663203434,2.6601587869884904,Comprador Ativo,v1
C14217,0,-1.7522222185936414,0.19044445501073723,Devedor Rotativo,v1
C14218,3,7.044680235695771,1.8408905297070062,Usuário de Adiantamento,v1
C14219,1,-0.928723668581999,5.550959319172852,Comprador Ativo,v1
C14220,0,-0.8278631434439909,-0.5760381346541015,Devedor Rotativo,v1
C14221,2,3.601253875869812,-1.244641226430794,Bom Pagador,v1
C14222,0,-1.3554624864613551,-0.4444093625476653,Devedor Rotativo,v1
C14223,0,-0.48898112190384063,-1.5599477945469418,Devedor Rotativo,v1
C14224,0,-1.2324836261896215,-0.7451987958172991,Devedor Rotativo,v1
C14225,2,2.4147370193716764,-1.3771377428963054,Bom Pagador,v1
C14226,0,0.07178623673092713,-0.7106042677257413,Devedor Rotativo,v1
C14227,0,-0.5148381560272783,-0.40609653688112846,Devedor Rotativo,v1
C14228,2,6.9342732869203605,1.2859370941691424,Bom Pagador,v1
C14229,0,-1.9125725746645539,0.5585395109415905,Devedor Rotativo,v1
C14230,0,-0.23673642399612085,0.1381944813999109,Devedor Rotativo,v1
C14231,0,-0.8338470504113931,-0.7824642480557323,Devedor Rotativo,v1
C14232,0,-1.474775412226726,-0.015021890233905912,Devedor Rotativo,v1
C14233,0,-1.724776385095274,-0.9487596235363723,Devedor Rotativo,v1
C14234,0,-2.0669575723257214,-0.7111428732394177,Devedor Rotativo,v1
C14235,0,2.2760610691849683,-0.544734218446021,Devedor Rotativo,v1
C14236,2,0.2736127977779013,-0.6782055581656617,Bom Pagador,v1
C14237,0,-2.3054886631754146,-0.8119495428830626,Devedor Rotativo,v1
C14238,2,4.1654413866917,-1.674046295741087,Bom Pagador,v1
C14239,0,-1.0495196684023913,1.121569899269798,Devedor Rotativo,v1
C14240,2,1.55873947607438,-1.1626995562454019,Bom Pagador,v1
C14241,0,-1.0695313933087067,2.2240681032824132,Devedor Rotativo,v1
C14242,2,2.5192851938030056,-1.2533008210812162,Bom Pagador,v1
C14243,0,0.0388391126363018,-1.59801856096552,Devedor Rotativo,v1
C14244,0,-1.9575552740212847,-0.6513427217231119,Devedor Rotativo,v1
C14245,1,-0.7724607906436335,1.6945306048015534,Comprador Ativo,v1
C14246,0,-0.7734093309458737,-0.8688016194940346,Devedor Rotativo,v1
C14247,0,-1.1496316695726905,1.0512900687739237,Devedor Rotativo,v1
C14248,0,-0.670796021507524,2.277177531622604,Devedor Rotativo,v1
C14249,2,5.0524299672147315,-0.4207640699740375,Bom Pagador,v1
C14250,2,-1.8116914415266565,-1.3375502445931382,Bom Pagador,v1
C14251,2,3.4331908031321188,0.2729685708840966,Bom Pagador,v1
C14252,0,-0.1933653485408995,-1.6922470318367164,Devedor Rotativo,v1
C14253,1,-1.0116182609620352,3.8438344657585577,Comprador Ativo,v1
C14254,2,3.5582009833719033,0.026111275545534836,Bom Pagador,v1
C14255,0,-0.27968146649055714,1.435080811997167,Devedor Rotativo,v1
C14256,1,6.391256428536328,3.93308543844468,Comprador Ativo,v1
C14257,0,0.5970746678096637,-1.5823366802882248,Devedor Rotativo,v1
C14258,0,0.7611488143072671,-0.8772701194596209,Devedor Rotativo,v1
C14259,0,-1.423191567496825,1.2568272735246684,Devedor Rotativo,v1
C14260,1,-1.2975128005895218,3.793049339495544,Comprador Ativo,v1
C14261,0,-1.6595966919660414,0.5217303523957698,Devedor Rotativo,v1
C14262,0,1.740184004135714,0.1010063231606143,Devedor Rotativo,v1
C14263,0,-0.2154103872273658,-1.3620295879308506,Devedor Rotativo,v1
C14264,1,-1.2269737903165312,3.050843744944801,Comprador Ativo,v1
C14265,0,-1.1314332944436492,-0.9239290058139197,Devedor Rotativo,v1
C14266,0,1.6900275292721738,1.0063258674797062,Devedor Rotativo,v1
C14267,0,-0.2680180595364087,-0.6584279721351567,Devedor Rotativo,v1
C14268,0,-0.09810835300417789,-0.9640525276017661,Devedor Rotativo,v1
C14269,0,0.8312836980683069,-2.3734569635230707,Devedor Rotativo,v1
C14270,0,-1.1913725560963389,-0.5632846105380361,Devedor Rotativo,v1
C14271,2,2.398462727329764,1.2056186431930858,Bom Pagador,v1
C14272,0,0.35581501840367763,-1.5087528234795258,Devedor Rotativo,v1
C14273,0,-0.5147030782651398,-1.507337279237105,Devedor Rotativo,v1
C14274,1,-1.2190901943072612,0.09371534118553376,Comprador Ativo,v1
C14275,0,-1.5141221405872924,0.08634917522741609,Devedor Rotativo,v1
C14276,0,1.0142619516697233,-2.0575891335737206,Devedor Rotativo,v1
C14277,0,1.9774228764670914,-1.2726159136140234,Devedor Rotativo,v1
C14278,0,-0.9008821256046428,0.2961365176401295,Devedor Rotativo,v1
C14279,0,-1.8023193648974425,0.8463955566530764,Devedor Rotativo,v1
C14280,0,0.6465803830142711,-1.4603347278002,Devedor Rotativo,v1
C14281,0,-2.26059121790707,0.508131544270623,Devedor Rotativo,v1
C14282,0,-1.9055041220403732,0.2372720420244994,Devedor Rotativo,v1
C14283,2,4.074075947481878,-0.1995362514542425,Bom Pagador,v1
C14284,0,-1.8903268926100436,0.4357178581845817,Devedor Rotativo,v1
C14285,2,0.8577151976209192,-0.5628940793144489,Bom Pagador,v1
C14286,0,-1.0608298055788352,-0.8657642423184081,Devedor Rotativo,v1
C14287,0,-2.0057219278065404,-0.5087793106464369,Devedor Rotativo,v1
C14288,0,-1.2577267529561071,0.7699453692879743,Devedor Rotativo,v1
C14289,0,-1.8031579224118062,-1.3798492284661479,Devedor Rotativo,v1
C14290,0,-1.3217061737909166,-1.1996244754831478,Devedor Rotativo,v1
C14291,1,-1.7611037380078378,2.2231280645914224,Comprador Ativo,v1
C14292,0,1.3176292307775987,-1.0358165979893432,Devedor Rotativo,v1
C14293,0,-1.5340268752130728,-1.2712971361338317,Devedor Rotativo,v1
C14294,1,-1.2855728971909255,2.3802707417952305,Comprador Ativo,v1
C14295,1,0.2986960607980227,0.893277570629447,Comprador Ativo,v1
C14297,0,-1.6805202627125508,-1.0407443455846979,Devedor Rotativo,v1
C14298,2,0.6104323972676297,1.0453355998081697,Bom Pagador,v1
C14299,0,-0.3629058779133169,-2.136267528424177,Devedor Rotativo,v1
C14300,0,0.28429902133967816,-0.3493209073146567,Devedor Rotativo,v1
C14301,2,1.4877964724241781,-0.004312492716643113,Bom Pagador,v1
C14302,0,0.2663034517387247,-1.6309411707603825,Devedor Rotativo,v1
C14303,0,0.4356848276535835,-1.144036372399322,Devedor Rotativo,v1
C14304,0,-0.3733424712949886,0.5699693866245006,Devedor Rotativo,v1
C14305,2,-0.29251728260617954,-2.1175606806735754,Bom Pagador,v1
C14306,0,-0.7282374010674814,-0.3417159624273874,Devedor Rotativo,v1
C14307,0,0.6436232347157654,-1.4942780818679122,Devedor Rotativo,v1
C14308,0,-2.0370660043334246,-0.48075208740402864,Devedor Rotativo,v1
C14309,0,-0.9215216955045366,-0.6211752375413255,Devedor Rotativo,v1
C14310,0,-1.4705278014890928,-0.4554738264481738,Devedor Rotativo,v1
C14311,1,-0.44278639597243974,3.5738978861748536,Comprador Ativo,v1
C14312,1,-1.4431384068427051,4.807250774656667,Comprador Ativo,v1
C14313,1,1.8836799476607988,3.554106486437285,Comprador Ativo,v1
C14314,0,-1.0832357655289173,-0.45048819339506574,Devedor Rotativo,v1
C14315,0,-1.5404500270702814,-0.01015519394743751,Devedor Rotativo,v1
C14316,1,-1.725845455105667,-0.013126802527976069,Comprador Ativo,v1
C14317,2,0.7915198273380528,-1.3406789662576974,Bom Pagador,v1
C14318,0,-1.4258843340812573,-1.347432814053382,Devedor Rotativo,v1
C14319,0,1.272076883887373,-2.0967720285670284,Devedor Rotativo,v1
C14320,0,-1.9886382400280014,0.988856160816719,Devedor Rotativo,v1
C14322,2,3.1361245711778882,-0.3086961374483228,Bom Pagador,v1
C14323,0,-1.5133778910327493,0.1012513987860183,Devedor Rotativo,v1
C14324,2,8.208972927972999,-0.8823191168351537,Bom Pagador,v1
C14325,2,0.46774418526322786,-1.4998552599023025,Bom Pagador,v1
C14326,0,1.045722764360422,-2.183133897265063,Devedor Rotativo,v1
C14327,0,-1.4059405835661005,-0.5550141849548618,Devedor Rotativo,v1
C14328,0,0.3981288944426849,1.3813237545789496,Devedor Rotativo,v1
C14329,0,1.2530613101509926,-1.1250210588775562,Devedor Rotativo,v1
C14330,2,1.4397850786854014,-0.08568552625945476,Bom Pagador,v1
C14331,2,2.4238085042364133,-0.8559100964707441,Bom Pagador,v1
C14332,1,-1.5858186482107763,0.8424820711755999,Comprador Ativo,v1
C14333,1,-1.471371876302858,3.0362970351044454,Comprador Ativo,v1
C14334,2,2.9914962041644744,-1.217402032564073,Bom Pagador,v1
C14335,0,-1.0803358114116535,0.4140877024946798,Devedor Rotativo,v1
C14336,0,-0.6273713829751633,0.4963289705419457,Devedor Rotativo,v1
